Linear Regression,Ridge,Lasso,ElasticNet,DecisionTree,RandomForest,GradientBoosting,AdaBoostRegressor,ExtraTreeRegressor,XGBoost,Support Vector Regressor,KNeighborsRegressor
0.7018271371609383,0.7025437769492289,0.7006835262488031,0.693662640587028,0.8306860380678422,0.8283227499699474,0.7749857915074329,0.6538655611377014,0.8303162042886061,0.8195138901806216,-0.2564296321290531,0.6820264761388426
23250143.295788944,23194263.033545855,23339316.79510944,23886773.046310034,13202321.09461008,13386599.390099851,17545569.174967032,26989965.574096043,13231159.02533587,14073473.609384121,97970582.2653723,24794107.430323713
