Linear Regression,Ridge,Lasso,ElasticNet,DecisionTree,RandomForest,GradientBoosting,AdaBoostRegressor,ExtraTreeRegressor,XGBoost,Support Vector Regressor,KNeighborsRegressor
0.7896785803991083,0.7882810305748209,0.7943739447077841,0.7355652575125116,0.8847059018421576,0.9278288034917717,0.8398446049436029,0.8903030468792876,0.9074198906861985,0.9111978432181994,-0.31259463869956083,0.627337957361218
26729431.05925213,26907043.552316535,26132704.31204312,33606611.40649912,14652552.526968738,9172128.189278577,20353906.887138113,13941219.831123961,11765866.044728765,11285731.77242845,166815667.0416232,47361055.26491591
